Title,Named-entity,Frequency
Selena Gomez,unicef s spokesperson trick,1
Selena Gomez,halloween,1
Selena Gomez,1350,1
Selena Gomez,17 year old,1
Selena Gomez,millie bobby brown later,1
Selena Gomez,bobby brown,1
Selena Gomez,millie bobby brown,1
Selena Gomez,september 2009 week,1
Selena Gomez,20090906225400,1
Selena Gomez,reuters,1
Selena Gomez,ref ghanatrip cite news url https www,1
Selena Gomez,20091008052617,1
Selena Gomez,november 1 2012,2
Selena Gomez,ref ghanatrip ref cite news url https,1
Selena Gomez,october 2 2009,1
Selena Gomez,number 25 000 zero,1
Selena Gomez,second year,1
Selena Gomez,20100128020348,1
Selena Gomez,700 000,1
Selena Gomez,1 nbsp million,1
Selena Gomez,100611,1
Selena Gomez,nws1,1
Selena Gomez,october 8 2009,1
Selena Gomez,60th,4
Selena Gomez,60 year,1
Selena Gomez,26 2009,1
Selena Gomez,30 2010,1
Selena Gomez,20100608210941,1
Selena Gomez,october 6 2011,1
Selena Gomez,104432868,1
Selena Gomez,august 21 2011,2
Selena Gomez,february 2011,1
Selena Gomez,ref cite news,1
Selena Gomez,selena gomez chile html,1
Selena Gomez,march 2011,1
Selena Gomez,world 117899059,1
Selena Gomez,29 2011,1
Selena Gomez,cbs news,1
Selena Gomez,20141231161502,1
Selena Gomez,april 20 2011,1
Selena Gomez,2011 04,1
Selena Gomez,29 2014,1
Selena Gomez,546586,1
Selena Gomez,18 2022,1
Selena Gomez,obama john mccain ref,1
Selena Gomez,30,1
Selena Gomez,puerto rico,4
Selena Gomez,late night,2
Selena Gomez,jimmy,2
Selena Gomez,august 5 2009,1
Selena Gomez,20090812053810,1
Selena Gomez,august 12 2009,1
Selena Gomez,2789,1
Selena Gomez,2009 2012,1
Selena Gomez,lovato miley,1
Selena Gomez,081909,1
Selena Gomez,20110511155245,1
Selena Gomez,april 2012,1
Selena Gomez,2012 04,2
Selena Gomez,93 124,1
Selena Gomez,april 20 2012,2
Selena Gomez,20141027021652,1
Selena Gomez,314621,1
Selena Gomez,ref spokesperson state,1
Selena Gomez,2019 4,1
Selena Gomez,april 25,1
Selena Gomez,abc news radio,1
Selena Gomez,december 2019,1
Selena Gomez,1101761,1
Selena Gomez,kenya,2
Selena Gomez,21 2022,4
Selena Gomez,172700275,1
Selena Gomez,october 31,2
Selena Gomez,billboard s,2
Selena Gomez,890625,1
Selena Gomez,november 11,1
Selena Gomez,9447732,1
Selena Gomez,hispanic,4
Selena Gomez,8020441,1
Selena Gomez,gomez 100,1
Selena Gomez,2022,1
Selena Gomez,16 2022,1
Selena Gomez,mamo,2
Selena Gomez,month 9566194,1
Selena Gomez,lgbt,2
Selena Gomez,billboard magazine billboard s,1
Selena Gomez,30 day,1
Selena Gomez,june 2016 year,1
Selena Gomez,north carolina,1
Selena Gomez,october 22 2020,3
Selena Gomez,alicia garza,1
Selena Gomez,june 2020,1
Selena Gomez,2692061,1
Selena Gomez,june 9 2020,1
Selena Gomez,chica,1
Selena Gomez,22 1 billion,1
Selena Gomez,22 m,1
Selena Gomez,17 april 2021,1
Selena Gomez,13 april 2021,1
Selena Gomez,4 9 million,2
Selena Gomez,tom petty la,1
Selena Gomez,catholic,1
Selena Gomez,age 13,1
Selena Gomez,22 2017 ref,1
Selena Gomez,article 1 3247221,2
Selena Gomez,united perform american music award,1
Selena Gomez,2014 2014,1
Selena Gomez,2016 06,2
Selena Gomez,orlando,2
Selena Gomez,wednesday,1
Selena Gomez,september 5 2020,1
Selena Gomez,november 30 2017,1
Selena Gomez,ref ref cite news last1,1
Selena Gomez,11576604845,1
Selena Gomez,derek blasberg,1
Selena Gomez,early 2014 september,1
Selena Gomez,previous month,1
Selena Gomez,france,1
Selena Gomez,september 15,1
Selena Gomez,summer cnn ref,1
Selena Gomez,september 14 2017,1
Selena Gomez,aaruopd li,2
Selena Gomez,msn access date,1
Selena Gomez,20170914172626,1
Selena Gomez,4072867,1
Selena Gomez,katie scott,1
Selena Gomez,raisa ref ref cite magazine,1
Selena Gomez,karen mizoguchi magazine,1
Selena Gomez,100 million,1
Selena Gomez,low week,1
Selena Gomez,october 23 2020 date january 9 2020,1
Selena Gomez,april 2020,1
Selena Gomez,late a32036149,1
Selena Gomez,april 3 2020,2
Selena Gomez,1288499,1
Selena Gomez,april 6 2020,1
Selena Gomez,nick,1
Selena Gomez,2008 2009,1
Selena Gomez,band s,1
Selena Gomez,2280921,1
Selena Gomez,wright,1
Selena Gomez,russian german,1
Selena Gomez,january 2017,1
Selena Gomez,songwriter weeknd ref,1
Selena Gomez,september 12 2017 date,1
Selena Gomez,later september break month later,1
Selena Gomez,86975,1
Selena Gomez,september 12 2017 date september,1
Selena Gomez,10 month,1
Selena Gomez,october 30 2017,2
Selena Gomez,1187613,1
Selena Gomez,2013 2014,1
Selena Gomez,2009 2010 year,1
Selena Gomez,2011 night,1
Selena Gomez,2011 2012,1
Selena Gomez,u s dance chart list billboard,1
Selena Gomez,50,2
Selena Gomez,americans,1
Selena Gomez,dallas,1
Selena Gomez,fort worth,1
Selena Gomez,1411125,1
Selena Gomez,21st century,3
Selena Gomez,american child,1
Selena Gomez,american electronic musician,1
Selena Gomez,american television,1
Selena Gomez,american voice actresse,1
Selena Gomez,american woman electronic,1
Selena Gomez,american woman pop singer,1
Selena Gomez,activist united states,1
